"name","distinct_id","time","sampling_factor","dataset","properties.$lib_version","properties.mp_lib","properties.Version"
"Focused 10 Minutes","JessicaMercedes",1512660036000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512660637000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512661233000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512661835000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512662436000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512663037000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512663639000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512664241000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512642792000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512642793000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512656507000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512659409000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512659410000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512663715000,1,"$mixpanel","4.3.2","python",1
"Time Finished","JessicaMercedes",1512651472000,1,"$mixpanel","4.3.2","python",1
"Time Finished","JessicaMercedes",1512664422000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","andresrojas",1510668140000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510668141000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510668141000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510668142000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510672592000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510672593000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510672593000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510672599000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510672600000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510672600000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510672601000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510645130000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510646222000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510649165000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510663665000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510664484000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510665080000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510667647000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510667708000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510668134000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510668377000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510669836000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510671082000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510671198000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510671614000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510672851000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510672852000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510678386000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510644713000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510644714000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510644740000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663179000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663835000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663856000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663928000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663929000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663969000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663970000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663971000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663971000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663991000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663992000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663992000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663993000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663994000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510663994000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664005000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664006000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664006000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664032000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664032000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664033000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664034000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664034000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664035000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664050000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664051000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664051000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664077000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664078000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664078000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664094000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664094000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664095000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664156000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664156000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664157000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664187000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664188000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664189000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664209000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664225000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664225000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664226000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664252000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664262000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664263000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510664333000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668628000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668629000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668629000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668630000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668871000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668871000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668872000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668872000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668873000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668874000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668874000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510668875000,1,"$mixpanel","4.3.2","python",
"Restarted Task","andresrojas",1510663861000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510820750000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510820751000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1510820751000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510813299000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510813461000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510813522000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510813657000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510813843000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510816460000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510820318000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510820378000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510820564000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510820745000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510820927000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510821353000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510821419000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510821871000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510822166000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510822877000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1510852366000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510813300000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510813446000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510821619000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1510821620000,1,"$mixpanel","4.3.2","python",
"Restarted Task","andresrojas",1510852903000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","andresrojas",1509631214000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631002000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631118000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631203000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631264000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631279000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631335000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631580000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631736000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631926000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509631996000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509632088000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509632264000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509632385000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509632485000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509632626000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509632736000,1,"$mixpanel","4.3.2","python",
"Finished Task","andresrojas",1509633132000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630347000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630624000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630794000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630795000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630835000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630835000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630991000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630991000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630991000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630992000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509630992000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509632072000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509632072000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509632073000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509632073000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509632073000,1,"$mixpanel","4.3.2","python",
"New Task","andresrojas",1509632224000,1,"$mixpanel","4.3.2","python",
"Completed Task","JessicaMercedes",1512998026000,1,"$mixpanel","4.3.2","python",1
"Completed Task","JessicaMercedes",1513000176000,1,"$mixpanel","4.3.2","python",1
"Completed Task","JessicaMercedes",1513004945000,1,"$mixpanel","4.3.2","python",1
"Completed Task","JessicaMercedes",1513007599000,1,"$mixpanel","4.3.2","python",1
"Completed Task","JessicaMercedes",1513007605000,1,"$mixpanel","4.3.2","python",1
"Completed Task","JessicaMercedes",1513007605000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512976571000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512977167000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512977769000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512978371000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512978967000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512997650000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512998252000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512998853000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1512999454000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513000397000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513000998000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513001599000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513002200000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513002801000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513003397000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513003998000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513004599000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513005201000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513008006000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","JessicaMercedes",1513008608000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512976156000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512978270000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512978281000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512997264000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1512997264000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1513000141000,1,"$mixpanel","4.3.2","python",1
"New Task","JessicaMercedes",1513004945000,1,"$mixpanel","4.3.2","python",1
"Time Finished","JessicaMercedes",1512979178000,1,"$mixpanel","4.3.2","python",1
"Time Finished","JessicaMercedes",1512999825000,1,"$mixpanel","4.3.2","python",1
"Time Finished","JessicaMercedes",1513008803000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","JessicaMercedes",1513088480000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","JessicaMercedes",1513088486000,1,"$mixpanel","4.3.2","python",1
"Completed Task","JessicaMercedes",1513067667000,1,"$mixpanel","4.3.2","python",1
